SKU,Name,Description,Stock,"Weight (kg)",Categories,images
139676,HDMM8,"StarTech Cable HDMM8 8ft High Speed HDMI Cable HDMI to HDMI Male Male Retail",0,0.39,Cables>Networking,images/139676.jpg
139685,RT-N12/D1,"Asus Wireless RT-N12 D1 N300 3-in-1 Router AP Range Extender 802.11n 2.4GHz",0,1.25,"Network Device>Wireless Networking Device Accessory",images/139685.jpg
139707,84H323610-006,"CHENBRO Accessory 84H323610-006 Rear Window with 3-Full Height PCI slots RTL",0,1.00,Accessories>Accessories,images/139707.jpg
139845,2280200-R,"Adaptec 2280200-R 8m INT Right-Angle miniSAS SFF-8643 to miniSAS SFF-8087",0,0.72,"Cables>Internal IDE",images/139845.jpg
139851,BW-16D1HT,"Asus BDRW DVDRW BW-16D1HT 16X SATA Black Retail",186,1.90,"Optical Drive>Blue Ray Writer Player",images/139851.jpg
139890,SD-PEX50055,"SYBA SD-PEX50055 Combo USB+SATA III 6Gb s PCIEx4 with Low Profile Brackets RTL",0,0.43,"Controller Cards>USB Controller",images/139890.jpg
139908,NST-DP100S3,"Vantec NST-DP100S3 HD Duplicator for 2.5 3.5 SATA with USB3.0 Dual HD Dock RTL",0,2.13,"Removable Drive>Hard Drive Accessories",images/139908.jpg
139909,UGT-PCE20SR,"Vantec UGT-PCE20SR 2-Port Serial (RS-232) PCIe Host Card Retail",0,0.42,"Controller Cards>I/O Cards",images/139909.jpg
139911,UGT-PCE10PL,"Vantec UGT-PCE10PL 1-Port Parallel (DB25 Female) PCIe Host Card Retail",0,0.38,"Controller Cards>I/O Cards",images/139911.jpg
139912,UGT-PCE20PL,"Vantec UGT-PCE20PL 2-Port Parallel (DB25 Female) PCIe Host Card Retail",0,0.50,"Controller Cards>I/O Cards",images/139912.jpg
139917,UGT-ST644R,"Vantec UGT-ST644R 4 Channel 6Port SATA 6Gb s PCIE Raid Host Card Retail",0,0.50,"Controller Cards>Raid Card",images/139917.jpg
139923,MDP2DVIMM10B,"StarTech CB MDP2DVIMM10B 10ft MiniDP to DVI Adapter Converter 1920x1200 Black",0,0.33,"Cables>External IDE",images/139923.jpg
139925,USB3SDOCKHDV,"StarTech AC USB3SDOCKHDV HDMI DVI VGA USB3.0 Laptop Docking Station Retail",5,1.68,Accessories>Accessories,images/139925.jpg
139926,USB3CAB1M,"StarTech Cable USB3CAB1M 1m Certified SuperSpeed USB 3.0 A to B Cable M M BK",0,0.16,"Cables>External IDE",images/139926.jpg
139927,ST12MHDLAN,"StarTech AC ST12MHDLAN HDMI Video Over IP Ethernet Extender Kit 1080p Retail",12,4.06,"Accessories>Video Card Accessories",images/139927.jpg
139928,USB3CAUB1M,"StarTech Cable USB3CAUB1M 1m Certified SuperSpeed USB3.0 A to Micro B M M BK",0,0.16,"Cables>External IDE",images/139928.jpg
139929,ST12MHDLANRX,"StarTech AC ST12MHDLANRX HDMI Video Over IP LAN Ethernet Receiver f ST12MHDLAN",0,1.98,"Accessories>Video Card Accessories",images/139929.jpg
139964,"EN-9235TX-32 V2","Edimax Network EN-9235TX-32 V2 Gigabit Ethernet 32-bit PCI Network Adapter RTL",2,0.22,"Network Device>Network Adapters",images/139964.jpg
139971,NSE-400-KKN2,"CoolerMaster N400 ATX MID TOWER NO PS 2 1 (7) BAY USB 3.0 BK BLACK INTERIOR",0,20.00,"Cases>Mid-Tower (ATX)",images/139971.jpg
140008,DWC-1000-WCF-12-LIC,"D-Link DWC-1000-WCF-12-LIC Web Content Filtering License for DWC-1000 Retail",0,0.01,"Other>Vendor Extended Warranty",images/140008.jpg
140124,H5-25460-00,"LSI Logic Controller Card H5-25460-00 9300-8e SGL SAS 8PT 12Gb s PCIE3.0 HBA",0,1.00,"Controller Cards>SAS Controller",images/140124.jpg
140125,L5-00223-00,"LSI Logic CB L5-00223-00 0.4M SFF8643 to SFF8643 (mini SAS HD to mini SAS HD)",16,5.00,"Cables>Internal IDE",images/140125.jpg
140126,L5-00222-00,"LSI Logic CB L5-00222-00 0.6M SFF8643 to x4 SAS8482 w power(miniSAS HD to SAS)",4,5.00,"Cables>Internal IDE",images/140126.jpg
140127,L5-00221-00,"LSI Logic CB L5-00221-00 1.0M SFF8643 to x4 SATA HDD miniSAS HD to SATA port)",127,5.00,"Cables>Internal IDE",images/140127.jpg
140128,H5-25573-00,"LSI Logic Controller Card H5-25573-00 9300-8i SGL SAS 8PT 12Gb s PCIE3.0 HBA",101,1.00,"Controller Cards>SAS Controller",images/140128.jpg
140129,L5-00220-00,"LSI Logic CB L5-00220-00 0.6M SFF8643 to x4 SATA HDD (miniSAS HD to SATA port)",144,5.00,"Cables>Internal IDE",images/140129.jpg
140130,L5-00219-00,"LSI Logic CB L5-00219-00 0.5M SFF8643 to x4 SATA HDD (miniSAS HD to SATA port)",65,5.00,"Cables>Internal IDE",images/140130.jpg
140132,05-26119-00,"LSI Logic Cable 05-26119-00 1.0M SFF8643 to SFF8087 (miniSAS HD to miniSAS)",0,3.00,"Cables>Internal IDE",images/140132.jpg
140133,05-26118-00,"LSI Logic Cable 05-26118-00 0.8M SFF8643 to SFF8087 (mini SAS HD to mini SAS)",0,3.00,"Cables>Internal IDE",images/140133.jpg
140134,05-26117-00,"LSI Logic 05-26117-00 0.6M SFF8643 to SFF8087 (mini SAS HD to mini SAS)",1,3.00,"Cables>Internal IDE",images/140134.jpg
140135,H5-25473-00,"LSI Logic Controller Card H5-25473-00 9300-4i SGL SAS 4PT 12Gb s PCIE3.0 HBA",17,1.00,"Controller Cards>SAS Controller",images/140135.jpg
140136,05-26112-00,"LSI Logic 05-26112-00 1.0M SFF8643 to SFF8643 (mini SAS HD to mini SAS HD)",0,3.00,"Cables>Internal IDE",images/140136.jpg
140137,05-26113-00,"LSI Logic 05-26113-00 0.8M SFF8643 to SFF8643 (mini SAS HD to mini SAS HD)",0,3.00,"Cables>Internal IDE",images/140137.jpg
140138,05-26114-00,"LSI Logic 05-26114-00 0.6M SFF8643 to SFF8643 (mini SAS HD to mini SAS HD)",76,3.00,"Cables>Internal IDE",images/140138.jpg
140141,H5-25515-00,"LSI Logic Controller Card H5-25515-00 9300-4i4e SGL SAS 4PT 4PT 12G PCIE3 HBA",17,1.00,"Controller Cards>SAS Controller",images/140141.jpg
140189,VAC203,"VONNIC Accessory VAC203 3-D Microphone with Audio & Power Output Brown Box",0,0.15,Accessories>Accessories,images/140189.jpg
140223,USBEXTAA10BK,"StarTech Cable USBEXTAA10BK 10ft Black USB 2.0 Extension Cable A to A M F RTL",0,0.22,"Cables>External IDE",images/140223.jpg
140225,UUSBHAUB10,"StarTech Cable UUSBHAUB10 10ft Micro USB Cable  A to Micro B Retail",0,0.14,"Cables>External IDE",images/140225.jpg
140226,USBLT30CMW,"StarTech USBLT30CMW 11 Short Apple 8Pin Light Connector-USB iPhone iPod iPad",0,0.07,"Cables>External IDE",images/140226.jpg
140227,45PATCH10RD,"StarTech Cable 45PATCH10RD 10ft Cat5e Red Snagless RJ45 UTP Patch Cable Retail",0,0.26,Cables>Networking,images/140227.jpg
140228,45PATCH3RD,"StarTech Cable 45PATCH3RD 3ft Cat5e Red Snagless RJ45 UTP Patch Cable Retail",0,0.11,Cables>Networking,images/140228.jpg
140333,TD-EE-22-03,"ViewSonic TD-EE-22-03 22 Touch Smart Display Standard 3-Year Warranty Retail",0,0.01,"Other>Vendor Extended Warranty",images/140333.jpg
140334,TD-EW-22-01,"ViewSonic TD-EW-22-01 22 Touch Smart Display Extended Warranty for 4th Year",0,0.01,"Other>Vendor Extended Warranty",images/140334.jpg
140335,TD-EEEW-22-01,"ViewSonic TD-EEEW-22-01 22 Extended Warranty for 4th Year w Express Exchange",0,0.01,"Other>Vendor Extended Warranty",images/140335.jpg
140336,TD-EW-22-02,"ViewSonic TD-EW-22-02 22 Touch Smart Display Extended Warranty for 4th 5th YR",0,0.01,"Other>Vendor Extended Warranty",images/140336.jpg
140337,TD-EEEW-22-02,"ViewSonic TD-EEEW-22-02 Extended Warranty for 4th 5th Year w Express Exchange",0,0.01,"Other>Vendor Extended Warranty",images/140337.jpg
140338,TD-EE-24-03,"ViewSonic TD-EE-24-03 24inch Touch Smart Display Standard 3-Year Warranty RTL",0,0.01,"Other>Vendor Extended Warranty",images/140338.jpg
140339,TD-EW-24-01,"ViewSonic TD-EW-24-01 24inch Touch Smart Display Extended Warranty for 4 Years",0,0.01,"Other>Vendor Extended Warranty",images/140339.jpg
140340,TD-EEEW-24-01,"ViewSonic TD-EEEW-24-01 24inch Extended Warranty for 4YR w Express Exchange",0,0.01,"Other>Vendor Extended Warranty",images/140340.jpg
